Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,244,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.quitToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,244,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.quitToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,243,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.quitToolStripMenuItem.Name = ""quitToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,243,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.quitToolStripMenuItem.Name = ""quitToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,239,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.logoutToolStripMenuItem.Click += new System.EventHandler(this.logoutToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,239,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.logoutToolStripMenuItem.Click += new System.EventHandler(this.logoutToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,238,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.logoutToolStripMenuItem.Text = ""Logout"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,238,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.logoutToolStripMenuItem.Text = ""Logout"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,237,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.logoutToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,237,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.logoutToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,236,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.logoutToolStripMenuItem.Name = ""logoutToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,236,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.logoutToolStripMenuItem.Name = ""logoutToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,232,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.matchHistoryToolStripMenuItem.Click += new System.EventHandler(this.matchHistoryToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,232,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.matchHistoryToolStripMenuItem.Click += new System.EventHandler(this.matchHistoryToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,231,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.matchHistoryToolStripMenuItem.Text = ""Match history"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,231,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.matchHistoryToolStripMenuItem.Text = ""Match history"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,230,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.matchHistoryToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,230,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.matchHistoryToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,229,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.matchHistoryToolStripMenuItem.Name = ""matchHistoryToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,229,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.matchHistoryToolStripMenuItem.Name = ""matchHistoryToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,225,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.topScoresToolStripMenuItem.Click += new System.EventHandler(this.topScoresToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,225,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.topScoresToolStripMenuItem.Click += new System.EventHandler(this.topScoresToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,224,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.topScoresToolStripMenuItem.Text = ""Top scores"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,224,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.topScoresToolStripMenuItem.Text = ""Top scores"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,223,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.topScoresToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,223,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.topScoresToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,222,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.topScoresToolStripMenuItem.Name = ""topScoresToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,222,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.topScoresToolStripMenuItem.Name = ""topScoresToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,218,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.newGameToolStripMenuItem.Click += new System.EventHandler(this.newGameToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,218,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.newGameToolStripMenuItem.Click += new System.EventHandler(this.newGameToolStripMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,217,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.newGameToolStripMenuItem.Text = ""New game"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,217,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.newGameToolStripMenuItem.Text = ""New game"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,216,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.newGameToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,216,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.newGameToolStripMenuItem.Size = new System.Drawing.Size(196, 26);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,215,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.newGameToolStripMenuItem.Name = ""newGameToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,215,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.newGameToolStripMenuItem.Name = ""newGameToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,211,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.Text = ""Menu"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,211,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.menuToolStripMenuItem.Text = ""Menu"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,210,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.Size = new System.Drawing.Size(60, 24);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,210,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.menuToolStripMenuItem.Size = new System.Drawing.Size(60, 24);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,209,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.Name = ""menuToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,209,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.menuToolStripMenuItem.Name = ""menuToolStripMenuItem"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,P:System.Windows.Forms.ToolStripDropDownItem.DropDownItems,,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,203,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"this.menuToolStripMenuItem.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.newGameToolStripMenuItem,              this.topScoresToolStripMenuItem,              this.matchHistoryToolStripMenuItem,              this.logoutToolStripMenuItem,              this.quitToolStripMenuItem});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,199,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Text = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,199,12,P:System.Windows.Forms.Control.Text,,,,,"this.menuStrip1.Text = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,198,12,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip1.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,198,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.menuStrip1.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,197,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Size = new System.Drawing.Size(1260, 28);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,197,12,P:System.Windows.Forms.Control.Size,,,,,"this.menuStrip1.Size = new System.Drawing.Size(1260, 28);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,196,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Name = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,196,12,P:System.Windows.Forms.Control.Name,,,,,"this.menuStrip1.Name = ""menuStrip1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,195,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,195,12,P:System.Windows.Forms.Control.Location,,,,,"this.menuStrip1.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,193,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.menuToolStripMenuItem});
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,193,12,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.menuToolStripMenuItem});
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,193,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.menuToolStripMenuItem});
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,193,12,P:System.Windows.Forms.ToolStrip.Items,,,,,this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.menuToolStripMenuItem});
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,193,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,this.menuStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {              this.menuToolStripMenuItem});
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,192,12,T:System.Windows.Forms.MenuStrip,,,,,"this.menuStrip1.ImageScalingSize = new System.Drawing.Size(20, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,192,12,P:System.Windows.Forms.ToolStrip.ImageScalingSize,,,,,"this.menuStrip1.ImageScalingSize = new System.Drawing.Size(20, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,188,12,T:System.Windows.Forms.Timer,,,,,this.timerCoolDown.Tick += new System.EventHandler(this.timerCoolDown_Tick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,188,12,E:System.Windows.Forms.Timer.Tick,,,,,this.timerCoolDown.Tick += new System.EventHandler(this.timerCoolDown_Tick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,184,12,T:System.Windows.Forms.TextBox,,,,,this.txtBoxPlayerName.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,184,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.txtBoxPlayerName.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,183,12,T:System.Windows.Forms.TextBox,,,,,"this.txtBoxPlayerName.Size = new System.Drawing.Size(213, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,183,12,P:System.Windows.Forms.Control.Size,,,,,"this.txtBoxPlayerName.Size = new System.Drawing.Size(213, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,182,12,T:System.Windows.Forms.TextBox,,,,,this.txtBoxPlayerName.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,182,12,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,this.txtBoxPlayerName.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,181,12,T:System.Windows.Forms.TextBox,,,,,"this.txtBoxPlayerName.Name = ""txtBoxPlayerName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,181,12,P:System.Windows.Forms.Control.Name,,,,,"this.txtBoxPlayerName.Name = ""txtBoxPlayerName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,180,12,T:System.Windows.Forms.TextBox,,,,,"this.txtBoxPlayerName.Location = new System.Drawing.Point(82, 28);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,180,12,P:System.Windows.Forms.Control.Location,,,,,"this.txtBoxPlayerName.Location = new System.Drawing.Point(82, 28);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,176,12,T:System.Windows.Forms.Label,,,,,"this.label1.Text = ""Lượt chơi"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,176,12,P:System.Windows.Forms.Label.Text,,,,,"this.label1.Text = ""Lượt chơi"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,175,12,T:System.Windows.Forms.Label,,,,,this.label1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,175,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,174,12,T:System.Windows.Forms.Label,,,,,"this.label1.Size = new System.Drawing.Size(60, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,174,12,P:System.Windows.Forms.Control.Size,,,,,"this.label1.Size = new System.Drawing.Size(60, 16);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,173,12,T:System.Windows.Forms.Label,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,173,12,P:System.Windows.Forms.Control.Name,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,172,12,T:System.Windows.Forms.Label,,,,,"this.label1.Location = new System.Drawing.Point(3, 31);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,172,12,P:System.Windows.Forms.Control.Location,,,,,"this.label1.Location = new System.Drawing.Point(3, 31);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,171,12,T:System.Windows.Forms.Label,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,171,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,167,12,T:System.Windows.Forms.Button,,,,,this.btnLAN.Click += new System.EventHandler(this.btnLAN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,167,12,E:System.Windows.Forms.Control.Click,,,,,this.btnLAN.Click += new System.EventHandler(this.btnLAN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,166,12,T:System.Windows.Forms.Button,,,,,this.btnLAN.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,166,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnLAN.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,165,12,T:System.Windows.Forms.Button,,,,,"this.btnLAN.Text = ""Áp dụng"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,165,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.btnLAN.Text = ""Áp dụng"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,164,12,T:System.Windows.Forms.Button,,,,,this.btnLAN.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\Form1.Designer.cs,164,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.btnLAN.TabIndex = 2;
